FwdPacketLengthMax,Total Length of Fwd Packets,Flow Bytes/s, Protocol, Source Port, ACK Flag Count, Flow Duration, Label
401,802,16367346.94,17,52813,0,49,UDP
401,802,17434782.61,17,60054,0,46,UDP
393,2088,9547.19414,17,52804,0,218703,UDP
401,802,802000000,17,58936,0,1,UDP
375,750,750000000,17,38330,0,1,UDP
401,802,15423076.92,17,45411,0,52,UDP
393,2088,9728.596389,17,55882,0,214625,UDP
383,766,766000000,17,43074,0,1,UDP
401,802,802000000,17,44636,0,1,UDP
383,766,766000000,17,50070,0,1,UDP
389,1438,13611.23732,17,58855,0,105648,UDP
401,802,802000000,17,51286,0,1,UDP
383,766,15958333.33,17,59977,0,48,UDP
383,766,15320000,17,57458,0,50,UDP
383,766,766000000,17,49907,0,1,UDP
401,802,19560975.61,17,53844,0,41,UDP
375,750,750000000,17,44898,0,1,UDP
389,1438,13364.31227,17,59636,0,107600,UDP
375,750,750000000,17,43155,0,1,UDP
383,766,17022222.22,17,50342,0,45,UDP
393,2088,9453.567499,17,40814,0,220869,UDP
393,2088,9673.608376,17,34116,0,215845,UDP
401,802,802000000,17,36934,0,1,UDP
389,1438,13155.3669,17,51725,0,109309,UDP
375,750,16304347.83,17,38342,0,46,UDP
404,1498,13456.58052,17,60515,0,111321,UDP
369,1398,12912.16403,17,46419,0,108270,UDP
393,2088,9529.416597,17,43173,0,219111,UDP
369,1398,12905.13159,17,55393,0,108329,UDP
375,750,15306122.45,17,44045,0,49,UDP
401,802,802000000,17,45982,0,1,UDP
375,750,750000000,17,52063,0,1,UDP
369,1398,13207.24415,17,46327,0,105851,UDP
401,802,802000000,17,44189,0,1,UDP
389,1438,13186.12797,17,48761,0,109054,UDP
401,802,802000000,17,54078,0,1,UDP
383,766,766000000,17,50182,0,1,UDP
389,1438,13330.49048,17,36278,0,107873,UDP
383,766,766000000,17,49175,0,1,UDP
369,1398,12944.08489,17,37223,0,108003,UDP
369,1398,13366.86204,17,43681,0,104587,UDP
369,1398,12751.28607,17,60530,0,109636,UDP
401,802,802000000,17,39663,0,1,UDP
401,802,16367346.94,17,55397,0,49,UDP
383,766,766000000,17,46118,0,1,UDP
393,786,786000000,17,58437,0,1,UDP
471,1806,602000000,17,55524,0,3,UDP
401,802,802000000,17,48366,0,1,UDP
393,2088,9655.669931,17,44576,0,216246,UDP
388,776,776000000,17,33389,0,1,UDP
393,2088,9562.585012,17,52269,0,218351,UDP
389,1438,13679.86453,17,37843,0,105118,UDP
389,1438,13461.89852,17,53138,0,106820,UDP
369,1398,13069.57351,17,51880,0,106966,UDP
401,802,802000000,17,55560,0,1,UDP
369,1398,12669.3552,17,41176,0,110345,UDP
389,1438,13301.26723,17,34856,0,108110,UDP
375,750,750000000,17,54902,0,1,UDP
393,2088,9700.573765,17,48194,0,215245,UDP
375,750,750000000,17,57260,0,1,UDP
383,766,766000000,17,52756,0,1,UDP
383,766,766000000,17,58213,0,1,UDP
375,750,750000000,17,34064,0,1,UDP
383,766,383000000,17,59090,0,2,UDP
383,766,766000000,17,49541,0,1,UDP
369,1398,12753.0309,17,56305,0,109621,UDP
369,1398,13235.75358,17,38678,0,105623,UDP
369,1398,13084.9869,17,35601,0,106840,UDP
375,750,750000000,17,47276,0,1,UDP
375,750,750000000,17,42194,0,1,UDP
401,802,802000000,17,60771,0,1,UDP
389,1438,13033.03575,17,39303,0,110335,UDP
389,1438,13661.53963,17,52130,0,105259,UDP
383,766,766000000,17,35074,0,1,UDP
389,1438,13277.80907,17,41792,0,108301,UDP
401,802,802000000,17,39957,0,1,UDP
375,750,750000000,17,57297,0,1,UDP
393,2088,9620.656766,17,52123,0,217033,UDP
401,7242,7350.09789,17,46052,0,985293,UDP
369,1398,12768.17273,17,37121,0,109491,UDP
363,726,726000000,17,41726,0,1,UDP
383,766,766000000,17,53210,0,1,UDP
375,750,750000000,17,57130,0,1,UDP
393,2088,9557.638787,17,43071,0,218464,UDP
393,2088,9771.80404,17,46269,0,213676,UDP
383,766,766000000,17,39104,0,1,UDP
393,2088,9695.663884,17,37102,0,215354,UDP
375,750,750000000,17,43917,0,1,UDP
393,2088,9573.985171,17,47262,0,218091,UDP
370,2220,1330935.252,17,45413,0,1668,UDP
393,2088,9523.939846,17,33615,0,219237,UDP
386,772,772000000,17,32816,0,1,UDP
401,802,802000000,17,43465,0,1,UDP
393,2088,9638.064817,17,54314,0,216641,UDP
393,2088,9638.554217,17,35889,0,216630,UDP
369,1398,12993.41035,17,57760,0,107593,UDP
389,1438,13083.55094,17,52992,0,109909,UDP
389,1438,13343.23095,17,52274,0,107770,UDP
393,2088,9869.727164,17,43001,0,211556,UDP
389,1438,13313.58208,17,39353,0,108010,UDP
369,1398,12985.5654,17,38376,0,107658,UDP
393,2088,9522.463071,17,49233,0,219271,UDP
369,1398,13488.87023,17,60104,0,103641,UDP
383,766,766000000,17,60086,0,1,UDP
383,766,17022222.22,17,48847,0,45,UDP
389,1438,13432.22239,17,39720,0,107056,UDP
401,802,802000000,17,33293,0,1,UDP
375,750,750000000,17,38332,0,1,UDP
487,974,487000000,17,58299,0,2,UDP
383,766,766000000,17,52908,0,1,UDP
389,1438,13557.08494,17,51330,0,106070,UDP
375,750,750000000,17,38032,0,1,UDP
393,2088,9708.060759,17,43296,0,215079,UDP
401,7242,7342.578642,17,53109,0,986302,UDP
389,1438,13432.34786,17,45882,0,107055,UDP
383,766,15958333.33,17,37145,0,48,UDP
375,750,750000000,17,57184,0,1,UDP
401,802,802000000,17,59995,0,1,UDP
375,750,15625000,17,51802,0,48,UDP
375,750,750000000,17,49386,0,1,UDP
375,750,750000000,17,48694,0,1,UDP
375,750,375000000,17,51689,0,2,UDP
369,1398,12965.09255,17,52492,0,107828,UDP
389,1438,13355.12751,17,37332,0,107674,UDP
393,2088,9711.673078,17,45326,0,214999,UDP
393,2088,9625.712824,17,58977,0,216919,UDP
375,750,375000000,17,42827,0,2,UDP
375,750,750000000,17,43652,0,1,UDP
389,1438,13249.54852,17,47224,0,108532,UDP
393,2088,9799.550385,17,40574,0,213071,UDP
369,1398,12975.92307,17,45664,0,107738,UDP
389,1438,13203.19888,17,44125,0,108913,UDP
389,1438,13400.55354,17,38497,0,107309,UDP
383,766,766000000,17,33506,0,1,UDP
401,802,802000000,17,44128,0,1,UDP
369,1398,12807.59294,17,53313,0,109154,UDP
365,730,730000000,17,48929,0,1,UDP
393,2088,9666.308655,17,39247,0,216008,UDP
391,782,782000000,17,51167,0,1,UDP
389,1438,13426.57865,17,54951,0,107101,UDP
401,7242,7380.758255,17,53988,0,981200,UDP
369,1398,13248.54768,17,57343,0,105521,UDP
389,1438,13196.89809,17,57476,0,108965,UDP
401,802,15725490.2,17,49109,0,51,UDP
389,1438,13875.62117,17,43488,0,103635,UDP
389,1438,13387.70342,17,56273,0,107412,UDP
389,1438,11821.4776,17,39204,0,121643,UDP
383,766,766000000,17,48524,0,1,UDP
393,2088,9736.671532,17,49379,0,214447,UDP
375,750,750000000,17,58100,0,1,UDP
369,1398,12841.47484,17,37935,0,108866,UDP
375,750,750000000,17,60138,0,1,UDP
393,2088,9635.840898,17,43685,0,216691,UDP
401,802,802000000,17,44029,0,1,UDP
369,1398,12979.41676,17,36432,0,107709,UDP
386,772,386000000,17,44889,0,2,UDP
401,802,17063829.79,17,59142,0,47,UDP
369,1398,12704.81747,17,35171,0,110037,UDP
393,2088,9769.700826,17,34512,0,213722,UDP
389,1438,13262.62393,17,60456,0,108425,UDP
369,1398,13052.24633,17,45452,0,107108,UDP
375,750,750000000,17,37134,0,1,UDP
383,766,18682926.83,17,56698,0,41,UDP
375,750,750000000,17,55547,0,1,UDP
375,750,750000000,17,56090,0,1,UDP
393,2088,9549.508347,17,45708,0,218650,UDP
369,1398,13319.74047,17,41341,0,104957,UDP
393,2088,9689.63469,17,39535,0,215488,UDP
383,766,766000000,17,37099,0,1,UDP
375,750,750000000,17,38366,0,1,UDP
401,802,802000000,17,38969,0,1,UDP
401,802,802000000,17,56528,0,1,UDP
389,1438,13539.72469,17,57911,0,106206,UDP
389,1438,13533.48078,17,46596,0,106255,UDP
393,2088,9724.699713,17,47628,0,214711,UDP
369,1398,12883.36774,17,50687,0,108512,UDP
369,1398,13084.61949,17,57245,0,106843,UDP
401,802,802000000,17,38951,0,1,UDP
393,2088,9844.088125,17,59599,0,212107,UDP
369,1398,13101.54163,17,56980,0,106705,UDP
375,750,750000000,17,37101,0,1,UDP
471,2636,12203703.7,17,38637,0,216,UDP
369,1398,13107.92945,17,50950,0,106653,UDP
401,802,16367346.94,17,49292,0,49,UDP
401,802,401000000,17,41839,0,2,UDP
369,1398,12944.32459,17,54805,0,108001,UDP
388,776,388000000,17,38366,0,2,UDP
369,1398,13050.05321,17,34736,0,107126,UDP
375,750,750000000,17,36927,0,1,UDP
369,1398,12901.67777,17,44535,0,108358,UDP
393,2088,9623.849448,17,51065,0,216961,UDP
485,970,970000000,17,44129,0,1,UDP
401,802,17434782.61,17,54400,0,46,UDP
401,802,802000000,17,58380,0,1,UDP
401,802,401000000,17,36331,0,2,UDP
389,1438,13332.22077,17,35617,0,107859,UDP
393,2088,9573.853476,17,55155,0,218094,UDP
389,1438,13314.9381,17,52189,0,107999,UDP
375,750,15306122.45,17,48516,0,49,UDP
375,750,750000000,17,41961,0,1,UDP
393,2088,9540.171065,17,37912,0,218864,UDP
383,766,383000000,17,37954,0,2,UDP
401,802,802000000,17,50715,0,1,UDP
388,776,16869565.22,17,43483,0,46,UDP
383,766,766000000,17,59010,0,1,UDP
389,1438,13200.65361,17,50451,0,108934,UDP
330,1302,10741.95385,17,40193,0,121207,UDP
369,1398,13177.98767,17,52995,0,106086,UDP
375,750,15306122.45,17,52598,0,49,UDP
389,1438,13578.84797,17,42978,0,105900,UDP
401,802,802000000,17,37167,0,1,UDP
369,1398,13216.10891,17,47867,0,105780,UDP
375,750,750000000,17,39588,0,1,UDP
401,802,802000000,17,43217,0,1,UDP
389,1438,13360.5872,17,58128,0,107630,UDP
383,766,766000000,17,54577,0,1,UDP
369,1398,12828.63042,17,34535,0,108975,UDP
383,766,766000000,17,56440,0,1,UDP
401,802,802000000,17,46414,0,1,UDP
369,1398,12830.16097,17,52628,0,108962,UDP
393,2088,9046.049069,17,53161,0,230819,UDP
369,1398,13029.98388,17,58851,0,107291,UDP
383,766,766000000,17,40340,0,1,UDP
369,1398,12978.33231,17,40442,0,107718,UDP
369,1398,13329.64655,17,38029,0,104879,UDP
369,1398,12913.47602,17,44822,0,108259,UDP
401,7242,7336.731882,17,57378,0,987088,UDP
330,1302,11959.43712,17,60915,0,108868,UDP
393,2088,9692.468376,17,33352,0,215425,UDP
375,750,750000000,17,51183,0,1,UDP
369,1398,13004.28825,17,51534,0,107503,UDP
389,1438,13246.00916,17,54754,0,108561,UDP
401,802,16708333.33,17,53226,0,48,UDP
383,766,766000000,17,60237,0,1,UDP
369,1398,12817.69172,17,50680,0,109068,UDP
375,750,750000000,17,47559,0,1,UDP
375,750,750000000,17,44367,0,1,UDP
389,1438,13468.95957,17,52674,0,106764,UDP
369,1398,12853.87225,17,58518,0,108761,UDP
383,766,16297872.34,17,53735,0,47,UDP
369,1398,13060.29409,17,57629,0,107042,UDP
375,750,750000000,17,37729,0,1,UDP
393,2088,9654.955563,17,55149,0,216262,UDP
401,802,802000000,17,58939,0,1,UDP
369,1398,13133.54314,17,35034,0,106445,UDP
401,802,802000000,17,34912,0,1,UDP
389,1438,13456.48166,17,35866,0,106863,UDP
383,766,766000000,17,35137,0,1,UDP
401,802,802000000,17,46103,0,1,UDP
383,766,766000000,17,45865,0,1,UDP
375,750,750000000,17,35301,0,1,UDP
401,802,802000000,17,50675,0,1,UDP
401,802,802000000,17,53662,0,1,UDP
404,1498,12153.96099,17,58676,0,123252,UDP
393,2088,9574.424182,17,35239,0,218081,UDP
369,1398,13072.38435,17,42714,0,106943,UDP
375,750,750000000,17,53536,0,1,UDP
375,750,750000000,17,55179,0,1,UDP
389,1438,13432.22239,17,48800,0,107056,UDP
442,884,442000000,17,61850,0,2,UDP
393,2088,9693.323306,17,58021,0,215406,UDP
393,2088,9537.469282,17,52665,0,218926,UDP
375,750,750000000,17,39640,0,1,UDP
363,726,726000000,17,57613,0,1,UDP
375,750,750000000,17,60018,0,1,UDP
369,1398,13164.08972,17,46575,0,106198,UDP
389,1438,13675.9615,17,33402,0,105148,UDP
369,1398,12969.42259,17,43601,0,107792,UDP
375,750,750000000,17,40462,0,1,UDP
383,766,766000000,17,44640,0,1,UDP
401,802,802000000,17,48930,0,1,UDP
403,806,806000000,17,47417,0,1,UDP
401,802,802000000,17,33883,0,1,UDP
383,766,766000000,17,34316,0,1,UDP
389,1438,13351.2836,17,53583,0,107705,UDP
389,1438,13496.39126,17,39539,0,106547,UDP
389,1438,13296.71651,17,56365,0,108147,UDP
369,1398,12895.01356,17,42123,0,108414,UDP
393,2088,9681.412893,17,55462,0,215671,UDP
389,1438,13568.34179,17,48861,0,105982,UDP
401,802,802000000,17,59266,0,1,UDP
389,1438,13470.47362,17,59887,0,106752,UDP
393,2088,9739.305655,17,45378,0,214389,UDP
375,750,15957446.81,17,53351,0,47,UDP
393,2088,9664.071684,17,50181,0,216058,UDP
383,766,383000000,17,42578,0,2,UDP
369,1398,13089.76508,17,48084,0,106801,UDP
389,1438,13329.13129,17,55335,0,107884,UDP
375,750,750000000,17,52414,0,1,UDP
380,760,760000000,17,54623,0,1,UDP
401,802,802000000,17,47461,0,1,UDP
347,1326,12147.86313,17,33052,0,109155,UDP
375,750,750000000,17,60330,0,1,UDP
401,802,802000000,17,59113,0,1,UDP
401,802,802000000,17,42003,0,1,UDP
389,1438,13219.34179,17,38071,0,108780,UDP
393,2088,9808.941734,17,50801,0,212867,UDP
393,2088,9788.341186,17,43295,0,213315,UDP
393,2088,9675.580743,17,53736,0,215801,UDP
369,1398,13085.23185,17,58183,0,106838,UDP
401,802,15725490.2,17,58591,0,51,UDP
394,2094,9499.226543,17,36318,0,220439,UDP
401,802,802000000,17,43038,0,1,UDP
383,766,766000000,17,50862,0,1,UDP
389,1438,13213.99691,17,40109,0,108824,UDP
383,766,766000000,17,51663,0,1,UDP
393,2088,9419.024806,17,38860,0,221679,UDP
375,750,15625000,17,39872,0,48,UDP
369,1398,13302.25034,17,45020,0,105095,UDP
401,802,401000000,17,47194,0,2,UDP
369,1398,13248.92435,17,49092,0,105518,UDP
383,766,766000000,17,45272,0,1,UDP
375,750,750000000,17,49811,0,1,UDP
375,750,750000000,17,57901,0,1,UDP
389,1438,13331.23198,17,37494,0,107867,UDP
375,750,15625000,17,55835,0,48,UDP
383,766,15958333.33,17,38735,0,48,UDP
401,802,17063829.79,17,37229,0,47,UDP
401,802,802000000,17,59508,0,1,UDP
389,1438,13694.45555,17,32928,0,105006,UDP
375,750,750000000,17,37498,0,1,UDP
383,766,766000000,17,33917,0,1,UDP
369,1398,13126.14431,17,42610,0,106505,UDP
383,766,766000000,17,45969,0,1,UDP
482,964,964000000,17,36511,0,1,UDP
389,1438,13436.2386,17,57374,0,107024,UDP
401,802,802000000,17,41056,0,1,UDP
401,802,802000000,17,41100,0,1,UDP
389,778,778000000,17,58215,0,1,UDP
389,1438,13250.89153,17,47544,0,108521,UDP
369,1398,12825.57041,17,36817,0,109001,UDP
375,750,750000000,17,56809,0,1,UDP
389,1438,13337.78545,17,33462,0,107814,UDP
375,750,14705882.35,17,49810,0,51,UDP
383,766,15958333.33,17,51319,0,48,UDP
375,750,15625000,17,56748,0,48,UDP
389,1438,13402.30206,17,59566,0,107295,UDP
369,1398,12799.9707,17,54786,0,109219,UDP
393,2088,9623.494601,17,49996,0,216969,UDP
383,766,766000000,17,38895,0,1,UDP
383,766,766000000,17,48068,0,1,UDP
383,766,766000000,17,38029,0,1,UDP
393,2088,9640.378782,17,57591,0,216589,UDP
389,1438,13452.20165,17,35422,0,106897,UDP
369,1398,12983.63579,17,58382,0,107674,UDP
401,802,401000000,17,54294,0,2,UDP
393,2088,9808.388803,17,44022,0,212879,UDP
316,6832,414613.424,17,6722,0,16478,UDP
369,1398,12949.84021,17,60309,0,107955,UDP
369,1398,12837.93711,17,46856,0,108896,UDP
383,766,766000000,17,40568,0,1,UDP
369,1398,13411.87306,17,52759,0,104236,UDP
401,802,802000000,17,34063,0,1,UDP
375,750,750000000,17,48019,0,1,UDP
401,802,401000000,17,49781,0,2,UDP
393,2088,9745.214903,17,38209,0,214259,UDP
401,802,17434782.61,17,56477,0,46,UDP
401,802,802000000,17,56858,0,1,UDP
393,2088,9758.012506,17,47832,0,213978,UDP
375,750,750000000,17,48519,0,1,UDP
383,766,766000000,17,55137,0,1,UDP
389,1438,13224.81262,17,54187,0,108735,UDP
369,1398,12793.5282,17,38816,0,109274,UDP
374,2054,8558.083723,17,54750,0,240007,UDP
383,766,766000000,17,53736,0,1,UDP
371,1988,9132.54595,17,45311,0,217683,UDP
416,832,18488888.89,17,41147,0,45,UDP
383,766,383000000,17,42796,0,2,UDP
383,766,15320000,17,47237,0,50,UDP
486,972,486000000,17,60251,0,2,UDP
369,1398,13331.68038,17,34036,0,104863,UDP
393,2088,9673.025785,17,54243,0,215858,UDP
369,1398,12786.85826,17,44038,0,109331,UDP
375,750,15625000,17,55930,0,48,UDP
401,7242,7335.743466,17,48175,0,987221,UDP
383,766,766000000,17,49917,0,1,UDP
369,1398,12943.00633,17,44316,0,108012,UDP
401,802,802000000,17,46225,0,1,UDP
369,1398,12854.8178,17,49029,0,108753,UDP
393,2088,9743.486843,17,44255,0,214297,UDP
375,750,750000000,17,45638,0,1,UDP
375,750,750000000,17,56302,0,1,UDP
393,2088,9834.166192,17,58119,0,212321,UDP
401,802,802000000,17,38640,0,1,UDP
401,802,17063829.79,17,49643,0,47,UDP
393,2088,9504.734159,17,35202,0,219680,UDP
389,1438,13135.65902,17,41256,0,109473,UDP
393,2088,9625.357839,17,56015,0,216927,UDP
393,2088,9678.585666,17,44710,0,215734,UDP
401,802,401000000,17,33015,0,2,UDP
393,2088,9704.857076,17,60141,0,215150,UDP
401,802,802000000,17,42953,0,1,UDP
389,1438,13303.113,17,57117,0,108095,UDP
369,1398,12885.62396,17,36568,0,108493,UDP
375,750,750000000,17,38556,0,1,UDP
369,1398,12775.75713,17,58888,0,109426,UDP
401,802,802000000,17,33912,0,1,UDP
369,1398,13077.39799,17,46788,0,106902,UDP
393,2088,9770.020822,17,49400,0,213715,UDP
401,7242,7308.050157,17,57932,0,990962,UDP
389,1438,13531.8252,17,44934,0,106268,UDP
393,2088,9607.509318,17,33351,0,217330,UDP
375,750,15306122.45,17,39480,0,49,UDP
383,766,766000000,17,41946,0,1,UDP
375,750,16304347.83,17,52140,0,46,UDP
499,998,499000000,17,56600,0,2,UDP
369,1398,12961.12589,17,39674,0,107861,UDP
375,750,250000000,17,60428,0,3,UDP
393,2088,9561.315139,17,48510,0,218380,UDP
401,802,802000000,17,50386,0,1,UDP
383,766,766000000,17,47076,0,1,UDP
484,968,322666666.7,17,52274,0,3,UDP
383,766,766000000,17,45631,0,1,UDP
369,1398,12867.00414,17,38594,0,108650,UDP
383,766,766000000,17,56966,0,1,UDP
389,1438,13534.4998,17,60816,0,106247,UDP
369,1398,12860.6123,17,52800,0,108704,UDP
375,750,16304347.83,17,52324,0,46,UDP
389,1438,13594.38074,17,54520,0,105779,UDP
393,2088,9696.654468,17,33870,0,215332,UDP
375,750,17441860.47,17,57102,0,43,UDP
401,802,802000000,17,40012,0,1,UDP
375,750,750000000,17,50047,0,1,UDP
393,2088,9739.759958,17,42594,0,214379,UDP
401,802,802000000,17,43072,0,1,UDP
383,766,766000000,17,43069,0,1,UDP
389,1438,13464.16734,17,38103,0,106802,UDP
383,766,15632653.06,17,52155,0,49,UDP
389,1438,13476.65951,17,47575,0,106703,UDP
383,766,383000000,17,58996,0,2,UDP
386,772,772000000,17,52144,0,1,UDP
393,2088,9764.675072,17,49683,0,213832,UDP
383,766,766000000,17,51426,0,1,UDP
369,1398,13205.49757,17,54492,0,105865,UDP
389,1438,13318.88447,17,59257,0,107967,UDP
401,802,802000000,17,47318,0,1,UDP
375,750,750000000,17,59836,0,1,UDP
383,766,15019607.84,17,39482,0,51,UDP
375,750,750000000,17,41084,0,1,UDP
369,1398,13110.51092,17,33293,0,106632,UDP
389,1438,13461.52046,17,43101,0,106823,UDP
479,5330,10658.29467,17,50993,0,500080,UDP
389,1438,13231.26185,17,36654,0,108682,UDP
398,796,796000000,17,49599,0,1,UDP
389,1438,13276.09288,17,37021,0,108315,UDP
375,750,750000000,17,57387,0,1,UDP
393,2088,9566.571978,17,54420,0,218260,UDP
393,2088,9749.537737,17,56804,0,214164,UDP
375,750,750000000,17,41351,0,1,UDP
383,766,766000000,17,33496,0,1,UDP
375,750,750000000,17,51613,0,1,UDP
393,2088,9550.818772,17,53875,0,218620,UDP
375,750,750000000,17,39606,0,1,UDP
393,2088,9639.978208,17,45395,0,216598,UDP
401,802,16708333.33,17,58949,0,48,UDP
401,802,802000000,17,42313,0,1,UDP
369,1398,12958.96328,17,50337,0,107879,UDP
386,772,772000000,17,41562,0,1,UDP
426,2556,2862262.038,17,45967,0,893,UDP
383,766,766000000,17,55937,0,1,UDP
393,2088,9621.321734,17,34539,0,217018,UDP
383,766,766000000,17,44968,0,1,UDP
393,2088,9718.634364,17,34634,0,214845,UDP
393,2088,9605.829745,17,60064,0,217368,UDP
393,2088,9854.262629,17,59524,0,211888,UDP
369,1398,12936.41907,17,34261,0,108067,UDP
389,1438,13616.00591,17,59637,0,105611,UDP
393,2088,9810.554804,17,42273,0,212832,UDP
401,802,802000000,17,48160,0,1,UDP
375,750,750000000,17,42868,0,1,UDP
375,750,750000000,17,59336,0,1,UDP
375,750,750000000,17,51256,0,1,UDP
389,1438,13132.89983,17,51417,0,109496,UDP
375,750,15625000,17,39777,0,48,UDP
375,750,750000000,17,44748,0,1,UDP
383,766,766000000,17,50023,0,1,UDP
389,1438,13579.10442,17,47313,0,105898,UDP
393,2088,9705.398395,17,53035,0,215138,UDP
389,1438,13550.56963,17,43178,0,106121,UDP
321,642,642000000,17,41403,0,1,UDP
389,1438,13304.22071,17,58978,0,108086,UDP
375,750,15625000,17,37266,0,48,UDP
401,802,802000000,17,49761,0,1,UDP
393,2088,9697.194873,17,41530,0,215320,UDP
401,7242,7368.240057,17,34264,0,982867,UDP
369,1398,12818.04429,17,35678,0,109065,UDP
369,1398,13672.7728,17,49572,0,102247,UDP
389,1438,13324.93189,17,32868,0,107918,UDP
442,884,18416666.67,17,61850,0,48,UDP
375,750,750000000,17,45815,0,1,UDP
383,766,766000000,17,43226,0,1,UDP
383,766,255333333.3,17,34039,0,3,UDP
383,766,766000000,17,42600,0,1,UDP
383,766,766000000,17,60296,0,1,UDP
375,750,750000000,17,40336,0,1,UDP
383,766,766000000,17,56081,0,1,UDP
388,776,776000000,17,58079,0,1,UDP
393,2088,9668.680975,17,45044,0,215955,UDP
369,1398,13034.8435,17,55046,0,107251,UDP
401,7242,7324.22912,17,50663,0,988773,UDP
389,1438,13203.19888,17,58089,0,108913,UDP
389,1438,13190.8453,17,55422,0,109015,UDP
389,1438,13175.01328,17,35170,0,109146,UDP
401,802,802000000,17,39004,0,1,UDP
375,750,750000000,17,55161,0,1,UDP
401,802,802000000,17,34629,0,1,UDP
369,1398,12986.40979,17,35033,0,107651,UDP
375,750,750000000,17,34273,0,1,UDP
389,1438,13213.75407,17,37261,0,108826,UDP
383,766,16652173.91,17,36447,0,46,UDP
401,802,802000000,17,55356,0,1,UDP
393,2088,9785.680475,17,51231,0,213373,UDP
389,1438,13406.92536,17,44692,0,107258,UDP
383,766,766000000,17,38663,0,1,UDP
389,1438,13199.44192,17,43411,0,108944,UDP
401,802,802000000,17,42182,0,1,UDP
383,766,15958333.33,17,53334,0,48,UDP
401,7242,7355.076953,17,41579,0,984626,UDP
383,766,766000000,17,49104,0,1,UDP
389,1438,13347.4419,17,58443,0,107736,UDP
